lon,lat
-73.88962284,40.74912139
-73.90396581,40.77817309
-73.82669147,40.74831191
-73.8918285,40.70095558
-73.83996684,40.78326889
-73.89095085,40.75013519
-73.79713579,40.592468100000005
-73.90753082,40.71149979
-73.91769088,40.7770893
-73.75622313,40.59969829
-73.83427783,40.75498147
-73.82397193,40.5834737
-73.88843106,40.75188675
-73.91694035,40.77679762
-73.90442392,40.76879797
-73.85048877,40.57672003
-73.82478884,40.58138308
-73.8392081,40.72217808
-73.91826096,40.77164614
-73.87914913,40.75988228
-73.84348029,40.69613647
-73.79713028,40.59241447
-73.73587477,40.76161142
-73.82422549,40.58154317
-73.82453415,40.58145546
-73.75621645,40.5998708
-73.91004856,40.77823873
-73.90999443,40.77828292
-73.83203526,40.65156871
-73.74783797,40.6756903
-73.911641,40.75860289
-73.88562979,40.756668
-73.90008335,40.73525459
-73.91780195,40.78120648
-73.85493494,40.73285768
-73.83878859,40.72154116
-73.82141586,40.70476184
-73.8981877,40.76908787
-73.85850254,40.69535849
-73.80939869,40.74210637
-73.84446066,40.7231189
-73.79034473,40.73151608
-73.86800833,40.7635974
-73.88734613,40.7511412
-73.866793,40.74255628
-73.83747603,40.71923851
-73.85411981,40.7855742
-73.91597681,40.78294953
-73.75595235,40.73348329
-73.9055467,40.76910085
-73.92826539,40.74243039
-73.83319329,40.71650512
-73.78817631,40.72572233
-73.82182411,40.76089849
-73.89083846,40.76966936
-73.8437543,40.72322904
-73.85070039,40.57708625
-73.8665587,40.6883251
-73.91485148,40.70866955
-73.88783889,40.75838199
-73.85940096,40.73726943
-73.82415968,40.58341923
-73.85652381,40.72862620000001
-73.7426115,40.60159686
-73.86612681,40.74209538
-73.86634202,40.74006322
-73.82758364,40.7628057
-73.75920637,40.59577276
-73.85730313,40.69600763
-73.81005461,40.74194208
-73.90860089,40.78033313
-73.9189421,40.78288706
-73.89408742,40.75698134
-73.89012366,40.75071921
-73.76874634,40.68587944
-73.86632135,40.73818553
-73.75914553,40.59374122
-73.92211666,40.77693481
-73.84992502,40.57574445
-73.92781655,40.74467888
-73.90526215,40.70525958
-73.86561807,40.7367644
-73.93218262,40.74070592
-73.77951459,40.76606034
-73.866157,40.69015151
-73.8660454,40.74294502
-73.79633086,40.76849831
-73.82898972,40.70984798
-73.894002,40.74841098
-73.84240573,40.78532206
-73.88576718,40.75742773
-73.76723764,40.60067263
-73.73603575,40.76186626
-73.84123676,40.72185073
-73.75189789,40.59512186
-73.88578194,40.7575093
-73.89757741,40.7700564
-73.88617689,40.7492629
-73.85058442,40.57688556
-73.83957849,40.72130539
-73.85243355,40.78531604
-73.75067831,40.66732765
-73.83226394,40.71736609
-73.89806109999999,40.768386299999996
-73.84452964,40.78933924
-73.73547397,40.76076999
-73.90757284,40.71098678
-73.83682648,40.72083876
-73.83138941,40.70689483
-73.8555042,40.72892773
-73.87020402,40.76472406
-73.87037993,40.76470539
-73.91127377,40.70318127
-73.75711256,40.66131304
-73.86584183,40.688274299999996
-73.83230048,40.70447953
-73.88572037,40.75716887
-73.80944784,40.76916626
-73.92878905,40.76650458
-73.88470554,40.74962953
-73.9156675,40.78311946
-73.83453669,40.7173467
-73.91611522,40.78283785
-73.91630563,40.78268422
-73.88947698,40.75767012
-73.85320672,40.78557727
-73.83775215,40.71977225
-73.83505032,40.71506273
-73.86734175,40.68921942
-73.73721551,40.76238265
-73.91844344,40.78345132
-73.91875423,40.78324466
-73.90726608,40.76957581
-73.83260139,40.71762171
-73.85397242,40.78564187
-73.83154617,40.71571421
-73.78472973,40.72503588
-73.82326355,40.759994
-73.89063016,40.76922814
-73.8942729,40.75799481
-73.73690826,40.76181351
-73.8973693,40.75795579
-73.74476239,40.60288727
-73.89265187,40.75359561
-73.89246318,40.70019272
-73.84186154,40.724458
-73.75157132,40.59511949
-73.80683746,40.58737262
-73.8067564,40.58727548
-73.92895440000001,40.74046863
-73.78763771,40.73239967
-73.93211057,40.74069753
-73.78695686,40.72644205
-73.79587099,40.76495852
-73.82558849,40.7637868
-73.83848859,40.71943466
-73.74452981,40.602928399999996
-73.78644065,40.72661128
-73.90672295,40.71197153
-73.83032439,40.71344014
-73.91756588,40.78165089
-73.85886921,40.57058558
-73.83239432,40.71746485
-73.90552039,40.76908206
-73.77859308,40.72400235
-73.82148774,40.70481814
-73.85421098,40.78531433
-73.92217224,40.77697401
-73.83993193,40.72130307
-73.88813771,40.75482204
-73.9114438,40.78128853
-73.75769491,40.74093102
-73.85560859,40.57195935
-73.90828304,40.71145337
-73.84099344,40.720882
-73.74966306,40.75543625
-73.74950586,40.7552488
-73.84865452,40.57721882
-73.86714957,40.69052699
-73.75685029,40.65904568
-73.78802839,40.72609076
-73.93225397,40.74071423
-73.91674569,40.70682122
-73.88929599,40.74915525
-73.86574886,40.68837151
-73.86749483,40.68910386
-73.84051399,40.72179084
-73.86212642,40.56964458
-73.85674627,40.71428334
-73.82687826,40.70406647
-73.82712231,40.70400393
-73.91658573,40.77288554
-73.89998097,40.76867257
